Key,english
perkFiveSevenRank2Desc,"Five Seven T2"
perkFiveSevenRank3Desc,"Five Seven T3"
perkFiveSevenRank4Desc,"Five Seven T4"
perkFiveSevenRank5Desc,"Five Seven T5"
perkFiveSevenRank6Desc,"Five Seven T6"

perkDesertEagleRank1Desc,"Desert Eagle T1"
perkDesertEagleRank2Desc,"Desert Eagle T2"
perkDesertEagleRank3Desc,"Desert Eagle T3"
perkDesertEagleRank4Desc,"Desert Eagle T4"
perkDesertEagleRank5Desc,"Desert Eagle T5"
perkDesertEagleRank6Desc,"Desert Eagle T6"

perkRSH12Rank1Desc,"RSH12 T1"
perkRSH12Rank2Desc,"RSH12 T2"
perkRSH12Rank3Desc,"RSH12 T3"
perkRSH12Rank4Desc,"RSH12 T4"
perkRSH12Rank5Desc,"RSH12 T5"
perkRSH12Rank6Desc,"RSH12 T6"

perkKS23Rank1Desc,"KS23 T1"
perkKS23Rank2Desc,"KS23 T2"
perkKS23Rank3Desc,"KS23 T3"
perkKS23Rank4Desc,"KS23 T4"
perkKS23Rank5Desc,"KS23 T5"
perkKS23Rank6Desc,"KS23 T6"

perkMP43Rank1Desc,"MP43 T1"
perkMP43Rank2Desc,"MP43 T2"
perkMP43Rank3Desc,"MP43 T3"
perkMP43Rank4Desc,"MP43 T4"
perkMP43Rank5Desc,"MP43 T5"
perkMP43Rank6Desc,"MP43 T6"

perkMTS255Rank1Desc,"MTS255 T1"
perkMTS255Rank2Desc,"MTS255 T2"
perkMTS255Rank3Desc,"MTS255 T3"
perkMTS255Rank4Desc,"MTS255 T4"
perkMTS255Rank5Desc,"MTS255 T5"
perkMTS255Rank6Desc,"MTS255 T6"

perkM590Rank1Desc,"M590 T1"
perkM590Rank2Desc,"M590 T2"
perkM590Rank3Desc,"M590 T3"
perkM590Rank4Desc,"M590 T4"
perkM590Rank5Desc,"M590 T5"
perkM590Rank6Desc,"M590 T6"

perkM870Rank1Desc,"M870 T1"
perkM870Rank2Desc,"M870 T2"
perkM870Rank3Desc,"M870 T3"
perkM870Rank4Desc,"M870 T4"
perkM870Rank5Desc,"M870 T5"
perkM870Rank6Desc,"M870 T6"

perkKSG12Rank1Desc,"KSG12 T1"
perkKSG12Rank2Desc,"KSG12 T2"
perkKSG12Rank3Desc,"KSG12 T3"
perkKSG12Rank4Desc,"KSG12 T4"
perkKSG12Rank5Desc,"KSG12 T5"
perkKSG12Rank6Desc,"KSG12 T6"

perkMP153Rank1Desc,"MP153 T1"
perkMP153Rank2Desc,"MP153 T2"
perkMP153Rank3Desc,"MP153 T3"
perkMP153Rank4Desc,"MP153 T4"
perkMP153Rank5Desc,"MP153 T5"
perkMP153Rank6Desc,"MP153 T6"

perkM3BenelliRank1Desc,"M3 Benelli T1"
perkM3BenelliRank2Desc,"M3 Benelli T2"
perkM3BenelliRank3Desc,"M3 Benelli T3"
perkM3BenelliRank4Desc,"M3 Benelli T4"
perkM3BenelliRank5Desc,"M3 Benelli T5"
perkM3BenelliRank6Desc,"M3 Benelli T6"

perkSaiga12Rank1Desc,"Saiga12 T1"
perkSaiga12Rank2Desc,"Saiga12 T2"
perkSaiga12Rank3Desc,"Saiga12 T3"
perkSaiga12Rank4Desc,"Saiga12 T4"
perkSaiga12Rank5Desc,"Saiga12 T5"
perkSaiga12Rank6Desc,"Saiga12 T6"

perkAA12Rank1Desc,"AA12 T1"
perkAA12Rank2Desc,"AA12 T2"
perkAA12Rank3Desc,"AA12 T3"
perkAA12Rank4Desc,"AA12 T4"
perkAA12Rank5Desc,"AA12 T5"
perkAA12Rank6Desc,"AA12 T6"

perkFN40GLRank1Desc,"FN40GL T1"
perkFN40GLRank2Desc,"FN40GL T2"
perkFN40GLRank3Desc,"FN40GL T3"
perkFN40GLRank4Desc,"FN40GL T4"
perkFN40GLRank5Desc,"FN40GL T5"
perkFN40GLRank6Desc,"FN40GL T6"

perkChinaLakeRank1Desc,"ChinaLake T1"
perkChinaLakeRank2Desc,"ChinaLake T2"
perkChinaLakeRank3Desc,"ChinaLake T3"
perkChinaLakeRank4Desc,"ChinaLake T4"
perkChinaLakeRank5Desc,"ChinaLake T5"
perkChinaLakeRank6Desc,"ChinaLake T6"

perkM32a1mglRank1Desc,"M32a1mgl T1"
perkM32a1mglRank2Desc,"M32a1mgl T2"
perkM32a1mglRank3Desc,"M32a1mgl T3"
perkM32a1mglRank4Desc,"M32a1mgl T4"
perkM32a1mglRank5Desc,"M32a1mgl T5"
perkM32a1mglRank6Desc,"M32a1mgl T6"

perkRPG7Rank1Desc,"RPG7 T1"
perkRPG7Rank2Desc,"RPG7 T2"
perkRPG7Rank3Desc,"RPG7 T3"
perkRPG7Rank4Desc,"RPG7 T4"
perkRPG7Rank5Desc,"RPG7 T5"
perkRPG7Rank6Desc,"RPG7 T6"

perkRPG26Rank1Desc,"RPG26 T1"
perkRPG26Rank2Desc,"RPG26 T2"
perkRPG26Rank3Desc,"RPG26 T3"
perkRPG26Rank4Desc,"RPG26 T4"
perkRPG26Rank5Desc,"RPG26 T5"
perkRPG26Rank6Desc,"RPG26 T6"

perkADARRank1Desc,"ADAR T1"
perkADARRank2Desc,"ADAR T2"
perkADARRank3Desc,"ADAR T3"
perkADARRank4Desc,"ADAR T4"
perkADARRank5Desc,"ADAR T5"
perkADARRank6Desc,"ADAR T6"

perkM700Rank1Desc,"M700 T1"
perkM700Rank2Desc,"M700 T2"
perkM700Rank3Desc,"M700 T3"
perkM700Rank4Desc,"M700 T4"
perkM700Rank5Desc,"M700 T5"
perkM700Rank6Desc,"M700 T6"

perkT5000Rank1Desc,"T5000 T1"
perkT5000Rank2Desc,"T5000 T2"
perkT5000Rank3Desc,"T5000 T3"
perkT5000Rank4Desc,"T5000 T4"
perkT5000Rank5Desc,"T5000 T5"
perkT5000Rank6Desc,"T5000 T6"

perkFalsa58DMRRank1Desc,"Falsa58DMR T1"
perkFalsa58DMRRank2Desc,"Falsa58DMR T2"
perkFalsa58DMRRank3Desc,"Falsa58DMR T3"
perkFalsa58DMRRank4Desc,"Falsa58DMR T4"
perkFalsa58DMRRank5Desc,"Falsa58DMR T5"
perkFalsa58DMRRank6Desc,"Falsa58DMR T6"

perkM1AEBRRank1Desc,"M1AEBR T1"
perkM1AEBRRank2Desc,"M1AEBR T2"
perkM1AEBRRank3Desc,"M1AEBR T3"
perkM1AEBRRank4Desc,"M1AEBR T4"
perkM1AEBRRank5Desc,"M1AEBR T5"
perkM1AEBRRank6Desc,"M1AEBR T6"

perkRFBRank1Desc,"RFB T1"
perkRFBRank2Desc,"RFB T2"
perkRFBRank3Desc,"RFB T3"
perkRFBRank4Desc,"RFB T4"
perkRFBRank5Desc,"RFB T5"
perkRFBRank6Desc,"RFB T6"

perkSR25Rank1Desc,"SR25 T1"
perkSR25Rank2Desc,"SR25 T2"
perkSR25Rank3Desc,"SR25 T3"
perkSR25Rank4Desc,"SR25 T4"
perkSR25Rank5Desc,"SR25 T5"
perkSR25Rank6Desc,"SR25 T6"

perkRSASSRank1Desc,"RSASS T1"
perkRSASSRank2Desc,"RSASS T2"
perkRSASSRank3Desc,"RSASS T3"
perkRSASSRank4Desc,"RSASS T4"
perkRSASSRank5Desc,"RSASS T5"
perkRSASSRank6Desc,"RSASS T6"

perkHKG28Rank1Desc,"HKG28 T1"
perkHKG28Rank2Desc,"HKG28 T2"
perkHKG28Rank3Desc,"HKG28 T3"
perkHKG28Rank4Desc,"HKG28 T4"
perkHKG28Rank5Desc,"HKG28 T5"
perkHKG28Rank6Desc,"HKG28 T6"

perkMP18Rank1Desc,"MP18 T1"
perkMP18Rank2Desc,"MP18 T2"
perkMP18Rank3Desc,"MP18 T3"
perkMP18Rank4Desc,"MP18 T4"
perkMP18Rank5Desc,"MP18 T5"
perkMP18Rank6Desc,"MP18 T6"

perkMosinRank1Desc,"Mosin T1"
perkMosinRank2Desc,"Mosin T2"
perkMosinRank3Desc,"Mosin T3"
perkMosinRank4Desc,"Mosin T4"
perkMosinRank5Desc,"Mosin T5"
perkMosinRank6Desc,"Mosin T6"

perkSV98Rank1Desc,"SV98 T1"
perkSV98Rank2Desc,"SV98 T2"
perkSV98Rank3Desc,"SV98 T3"
perkSV98Rank4Desc,"SV98 T4"
perkSV98Rank5Desc,"SV98 T5"
perkSV98Rank6Desc,"SV98 T6"

perkSVTRank1Desc,"SVT T1"
perkSVTRank2Desc,"SVT T2"
perkSVTRank3Desc,"SVT T3"
perkSVTRank4Desc,"SVT T4"
perkSVTRank5Desc,"SVT T5"
perkSVTRank6Desc,"SVT T6"

perkSVDRank1Desc,"SVD T1"
perkSVDRank2Desc,"SVD T2"
perkSVDRank3Desc,"SVD T3"
perkSVDRank4Desc,"SVD T4"
perkSVDRank5Desc,"SVD T5"
perkSVDRank6Desc,"SVD T6"

perkAXMCRank1Desc,"AXMC T1"
perkAXMCRank2Desc,"AXMC T2"
perkAXMCRank3Desc,"AXMC T3"
perkAXMCRank4Desc,"AXMC T4"
perkAXMCRank5Desc,"AXMC T5"
perkAXMCRank6Desc,"AXMC T6"

perkSwordMK18Rank1Desc,"Sword MK18 T1"
perkSwordMK18Rank2Desc,"Sword MK18 T2"
perkSwordMK18Rank3Desc,"Sword MK18 T3"
perkSwordMK18Rank4Desc,"Sword MK18 T4"
perkSwordMK18Rank5Desc,"Sword MK18 T5"
perkSwordMK18Rank6Desc,"Sword MK18 T6"

perkAUGA3Rank1Desc,"AUGA3 T1"
perkAUGA3Rank2Desc,"AUGA3 T2"
perkAUGA3Rank3Desc,"AUGA3 T3"
perkAUGA3Rank4Desc,"AUGA3 T4"
perkAUGA3Rank5Desc,"AUGA3 T5"
perkAUGA3Rank6Desc,"AUGA3 T6"

perkG36kv2Rank1Desc,"G36kv2 T1"
perkG36kv2Rank2Desc,"G36kv2 T2"
perkG36kv2Rank3Desc,"G36kv2 T3"
perkG36kv2Rank4Desc,"G36kv2 T4"
perkG36kv2Rank5Desc,"G36kv2 T5"
perkG36kv2Rank6Desc,"G36kv2 T6"

perkM4A1Rank1Desc,"M4A1 T1"
perkM4A1Rank2Desc,"M4A1 T2"
perkM4A1Rank3Desc,"M4A1 T3"
perkM4A1Rank4Desc,"M4A1 T4"
perkM4A1Rank5Desc,"M4A1 T5"
perkM4A1Rank6Desc,"M4A1 T6"

perkM16A4Rank1Desc,"M16A4 T1"
perkM16A4Rank2Desc,"M16A4 T2"
perkM16A4Rank3Desc,"M16A4 T3"
perkM16A4Rank4Desc,"M16A4 T4"
perkM16A4Rank5Desc,"M16A4 T5"
perkM16A4Rank6Desc,"M16A4 T6"

perkHK416Rank1Desc,"HK416 T1"
perkHK416Rank2Desc,"HK416 T2"
perkHK416Rank3Desc,"HK416 T3"
perkHK416Rank4Desc,"HK416 T4"
perkHK416Rank5Desc,"HK416 T5"
perkHK416Rank6Desc,"HK416 T6"

perkIWITavorx95Rank1Desc,"IWITavorx95 T1"
perkIWITavorx95Rank2Desc,"IWITavorx95 T2"
perkIWITavorx95Rank3Desc,"IWITavorx95 T3"
perkIWITavorx95Rank4Desc,"IWITavorx95 T4"
perkIWITavorx95Rank5Desc,"IWITavorx95 T5"
perkIWITavorx95Rank6Desc,"IWITavorx95 T6"

perkAK300VelociraptorRank1Desc,"AK300 Velociraptor T1"
perkAK300VelociraptorRank2Desc,"AK300 Velociraptor T2"
perkAK300VelociraptorRank3Desc,"AK300 Velociraptor T3"
perkAK300VelociraptorRank4Desc,"AK300 Velociraptor T4"
perkAK300VelociraptorRank5Desc,"AK300 Velociraptor T5"
perkAK300VelociraptorRank6Desc,"AK300 Velociraptor T6"

perkHoneyBadgerRank1Desc,"Honey Badger T1"
perkHoneyBadgerRank2Desc,"Honey Badger T2"
perkHoneyBadgerRank3Desc,"Honey Badger T3"
perkHoneyBadgerRank4Desc,"Honey Badger T4"
perkHoneyBadgerRank5Desc,"Honey Badger T5"
perkHoneyBadgerRank6Desc,"Honey Badger T6"

perkMCXRank1Desc,"MCX T1"
perkMCXRank2Desc,"MCX T2"
perkMCXRank3Desc,"MCX T3"
perkMCXRank4Desc,"MCX T4"
perkMCXRank5Desc,"MCX T5"
perkMCXRank6Desc,"MCX T6"

perkFALsa58brRank1Desc,"FALsa 58br T1"
perkFALsa58brRank2Desc,"FALsa 58br T2"
perkFALsa58brRank3Desc,"FALsa 58br T3"
perkFALsa58brRank4Desc,"FALsa 58br T4"
perkFALsa58brRank5Desc,"FALsa 58br T5"
perkFALsa58brRank6Desc,"FALsa 58br T6"

perkMDR762Rank1Desc,"MDR762 T1"
perkMDR762Rank2Desc,"MDR762 T2"
perkMDR762Rank3Desc,"MDR762 T3"
perkMDR762Rank4Desc,"MDR762 T4"
perkMDR762Rank5Desc,"MDR762 T5"
perkMDR762Rank6Desc,"MDR762 T6"

perkScarHRank1Desc,"ScarH T1"
perkScarHRank2Desc,"ScarH T2"
perkScarHRank3Desc,"ScarH T3"
perkScarHRank4Desc,"ScarH T4"
perkScarHRank5Desc,"ScarH T5"
perkScarHRank6Desc,"ScarH T6"

perkHK417Rank1Desc,"HK417 T1"
perkHK417Rank2Desc,"HK417 T2"
perkHK417Rank3Desc,"HK417 T3"
perkHK417Rank4Desc,"HK417 T4"
perkHK417Rank5Desc,"HK417 T5"
perkHK417Rank6Desc,"HK417 T6"

perkM14SassRank1Desc,"M14 Sass T1"
perkM14SassRank2Desc,"M14 Sass T2"
perkM14SassRank3Desc,"M14 Sass T3"
perkM14SassRank4Desc,"M14 Sass T4"
perkM14SassRank5Desc,"M14 Sass T5"
perkM14SassRank6Desc,"M14 Sass T6"

perkMCXSpearRank1Desc,"MCX Spear T1"
perkMCXSpearRank2Desc,"MCX Spear T2"
perkMCXSpearRank3Desc,"MCX Spear T3"
perkMCXSpearRank4Desc,"MCX Spear T4"
perkMCXSpearRank5Desc,"MCX Spear T5"
perkMCXSpearRank6Desc,"MCX Spear T6"

perkASH12Rank1Desc,"ASH12 T1"
perkASH12Rank2Desc,"ASH12 T2"
perkASH12Rank3Desc,"ASH12 T3"
perkASH12Rank4Desc,"ASH12 T4"
perkASH12Rank5Desc,"ASH12 T5"
perkASH12Rank6Desc,"ASH12 T6"

perkRPK16Rank1Desc,"RPK16 T1"
perkRPK16Rank2Desc,"RPK16 T2"
perkRPK16Rank3Desc,"RPK16 T3"
perkRPK16Rank4Desc,"RPK16 T4"
perkRPK16Rank5Desc,"RPK16 T5"
perkRPK16Rank6Desc,"RPK16 T6"

perkFNMinimiRank1Desc,"FN Mini mi T1"
perkFNMinimiRank2Desc,"FN Mini mi T2"
perkFNMinimiRank3Desc,"FN Mini mi T3"
perkFNMinimiRank4Desc,"FN Mini mi T4"
perkFNMinimiRank5Desc,"FN Mini mi T5"
perkFNMinimiRank6Desc,"FN Mini mi T6"

perkRPDRank1Desc,"RPD T1"
perkRPDRank2Desc,"RPD T2"
perkRPDRank3Desc,"RPD T3"
perkRPDRank4Desc,"RPD T4"
perkRPDRank5Desc,"RPD T5"
perkRPDRank6Desc,"RPD T6"

perkM60E6Rank1Desc,"M60E6 T1"
perkM60E6Rank2Desc,"M60E6 T2"
perkM60E6Rank3Desc,"M60E6 T3"
perkM60E6Rank4Desc,"M60E6 T4"
perkM60E6Rank5Desc,"M60E6 T5"
perkM60E6Rank6Desc,"M60E6 T6"

perkPKPRank1Desc,"PKP T1"
perkPKPRank2Desc,"PKP T2"
perkPKPRank3Desc,"PKP T3"
perkPKPRank4Desc,"PKP T4"
perkPKPRank5Desc,"PKP T5"
perkPKPRank6Desc,"PKP T6"

perkAKS74UNRank1Desc,"AKS 74UN T1"
perkAKS74UNRank2Desc,"AKS 74UN T2"
perkAKS74UNRank3Desc,"AKS 74UN T3"
perkAKS74UNRank4Desc,"AKS 74UN T4"
perkAKS74UNRank5Desc,"AKS 74UN T5"
perkAKS74UNRank6Desc,"AKS 74UN T6"

perkAK74NRank1Desc,"AK74N T1"
perkAK74NRank2Desc,"AK74N T2"
perkAK74NRank3Desc,"AK74N T3"
perkAK74NRank4Desc,"AK74N T4"
perkAK74NRank5Desc,"AK74N T5"
perkAK74NRank6Desc,"AK74N T6"

perkAK74MRank1Desc,"AK74M T1"
perkAK74MRank2Desc,"AK74M T2"
perkAK74MRank3Desc,"AK74M T3"
perkAK74MRank4Desc,"AK74M T4"
perkAK74MRank5Desc,"AK74M T5"
perkAK74MRank6Desc,"AK74M T6"

perkAK12Rank1Desc,"AK12 T1"
perkAK12Rank2Desc,"AK12 T2"
perkAK12Rank3Desc,"AK12 T3"
perkAK12Rank4Desc,"AK12 T4"
perkAK12Rank5Desc,"AK12 T5"
perkAK12Rank6Desc,"AK12 T6"

perkAK107Rank1Desc,"AK107 T1"
perkAK107Rank2Desc,"AK107 T2"
perkAK107Rank3Desc,"AK107 T3"
perkAK107Rank4Desc,"AK107 T4"
perkAK107Rank5Desc,"AK107 T5"
perkAK107Rank6Desc,"AK107 T6"

perkSKSRank1Desc,"SKS T1"
perkSKSRank2Desc,"SKS T2"
perkSKSRank3Desc,"SKS T3"
perkSKSRank4Desc,"SKS T4"
perkSKSRank5Desc,"SKS T5"
perkSKSRank6Desc,"SKS T6"

perkAKMNRank1Desc,"AKMN T1"
perkAKMNRank2Desc,"AKMN T2"
perkAKMNRank3Desc,"AKMN T3"
perkAKMNRank4Desc,"AKMN T4"
perkAKMNRank5Desc,"AKMN T5"
perkAKMNRank6Desc,"AKMN T6"

perkAK103Rank1Desc,"AK103 T1"
perkAK103Rank2Desc,"AK103 T2"
perkAK103Rank3Desc,"AK103 T3"
perkAK103Rank4Desc,"AK103 T4"
perkAK103Rank5Desc,"AK103 T5"
perkAK103Rank6Desc,"AK103 T6"

perkAK109Rank1Desc,"AK109 T1"
perkAK109Rank2Desc,"AK109 T2"
perkAK109Rank3Desc,"AK109 T3"
perkAK109Rank4Desc,"AK109 T4"
perkAK109Rank5Desc,"AK109 T5"
perkAK109Rank6Desc,"AK109 T6"

perkRD704Rank1Desc,"RD704 T1"
perkRD704Rank2Desc,"RD704 T2"
perkRD704Rank3Desc,"RD704 T3"
perkRD704Rank4Desc,"RD704 T4"
perkRD704Rank5Desc,"RD704 T5"
perkRD704Rank6Desc,"RD704 T6"

perkMK47Rank1Desc,"MK47 T1"
perkMK47Rank2Desc,"MK47 T2"
perkMK47Rank3Desc,"MK47 T3"
perkMK47Rank4Desc,"MK47 T4"
perkMK47Rank5Desc,"MK47 T5"
perkMK47Rank6Desc,"MK47 T6"

perk9A91Rank1Desc,"9A91 T1"
perk9A91Rank2Desc,"9A91 T2"
perk9A91Rank3Desc,"9A91 T3"
perk9A91Rank4Desc,"9A91 T4"
perk9A91Rank5Desc,"9A91 T5"
perk9A91Rank6Desc,"9A91 T6"

perkVSSRank1Desc,"VSS T1"
perkVSSRank2Desc,"VSS T2"
perkVSSRank3Desc,"VSS T3"
perkVSSRank4Desc,"VSS T4"
perkVSSRank5Desc,"VSS T5"
perkVSSRank6Desc,"VSS T6"

perkASVALRank1Desc,"ASVAL T1"
perkASVALRank2Desc,"ASVAL T2"
perkASVALRank3Desc,"ASVAL T3"
perkASVALRank4Desc,"ASVAL T4"
perkASVALRank5Desc,"ASVAL T5"
perkASVALRank6Desc,"ASVAL T6"

perkFamasRank1Desc,"Famas T1"
perkFamasRank2Desc,"Famas T2"
perkFamasRank3Desc,"Famas T3"
perkFamasRank4Desc,"Famas T4"
perkFamasRank5Desc,"Famas T5"
perkFamasRank6Desc,"Famas T6"

perkAK50Rank1Desc,"AK50 T1"
perkAK50Rank2Desc,"AK50 T2"
perkAK50Rank3Desc,"AK50 T3"
perkAK50Rank4Desc,"AK50 T4"
perkAK50Rank5Desc,"AK50 T5"
perkAK50Rank6Desc,"AK50 T6"

perkEFTXSMGSRank1Desc,"Bloody Galah"
perkEFTXSMGSRank2Desc,"Stupid Peacock"
perkEFTXSMGSRank3Desc,"Noisy Cockatoo"
perkEFTXSMGSRank4Desc,"The Emu Wars"
perkEFTXSMGSRank5Desc,"Swooping Magpies"

perkEFTXPistolsRank1Desc,"Finding Nemo"
perkEFTXPistolsRank2Desc,"Thats not a knife"
perkEFTXPistolsRank3Desc,"Dingoes ate my baby"
perkEFTXPistolsRank4Desc,"Shrimp on the barbie"
perkEFTXPistolsRank5Desc,"Crocodile Dundee"

perkEFTXShotgunsRank1Desc,"Dingoes"
perkEFTXShotgunsRank2Desc,"Koalafications"
perkEFTXShotgunsRank3Desc,"Wallabies"
perkEFTXShotgunsRank4Desc,"Kangaroos"
perkEFTXShotgunsRank5Desc,"Drop Bears"

perkEFTXBoomBoomRank1Desc,"Boom"
perkEFTXBoomBoomRank2Desc,"Big Boom"
perkEFTXBoomBoomRank3Desc,"Dropping Bombs"
perkEFTXBoomBoomRank4Desc,"Boom Boom Boom lets destroy that room"
perkEFTXBoomBoomRank5Desc,"Biggest of the biggest Boom Booms"

perkEFTXRiflesRank1Desc,"Antechinus"
perkEFTXRiflesRank2Desc,"Monjon"
perkEFTXRiflesRank3Desc,"Australian Bustard"
perkEFTXRiflesRank4Desc,"Wunderpus"
perkEFTXRiflesRank5Desc,"Western Gobbleguts"

perkEFTXMGSRank1Desc,"Mate"
perkEFTXMGSRank2Desc,"She'll be right"
perkEFTXMGSRank3Desc,"Pull Ya head in"
perkEFTXMGSRank4Desc,"Banger"
perkEFTXMGSRank5Desc,"As mad as a cut snake"

perkEFTXDoctorJournalsRank1Desc,"Croaker"
perkEFTXDoctorJournalsRank2Desc,"Sawbones "
perkEFTXDoctorJournalsRank3Desc,"Doc"
perkEFTXDoctorJournalsRank4Desc,"Crack a fat"
perkEFTXDoctorJournalsRank5Desc,"Medico"

perkEFTXSurgeonsBooksRank1Desc,"Sickie"
perkEFTXSurgeonsBooksRank2Desc,"Snag"
perkEFTXSurgeonsBooksRank3Desc,"Straya"
perkEFTXSurgeonsBooksRank4Desc,"Swag"
perkEFTXSurgeonsBooksRank5Desc,"True Blue"

perkAdrenalineRushName,"Combat Stimulant"
perkAdrenalineRushDesc,"Increases injector efficiency and adrenaline rush survivability."
perkAdrenalineRush1LongDesc,"Adrenaline rush effect is [4FBE28]100%[-] more effective and now has a cooldown-phase.\nIf your health drops below [4FBE28]20hp[-]," your attack and run speed are [4FBE28]30%[-] faster," you loose [4FBE28]50%[-] less stamina," and your reload speed is [4FBE28]doubled[-]. Your regeneration rate heals [4FBE28]1[-] health every [4FBE28]4[-] seconds.\nCooldown Phase: Between [4FBE28]20hp[-] and [4FBE28]25hp[-]," those stats keep going," while being [4FBE28]25%[-] less effective.\n\nInjectors last [4FBE28]10%[-] longer."
perkAdrenalineRush2LongDesc,"Adrenaline rush buff is now starting below [4FBE28]35hp[-].\n\nInjectors last [4FBE28]25%[-] longer."
perkAdrenalineRush3LongDesc,"Adrenaline rush buff is now starting below [4FBE28]45hp[-].\n\nInjectors last [4FBE28]50%[-] longer."
perkAdrenalineRush4LongDesc,"Adrenaline rush buff is now starting below [4FBE28]60hp[-].\n\nInjectors last [4FBE28]100%[-] longer.\nBonus: All injectors require one less saline solution to craft."

perkDoctorJournalsRank1Desc,"R.I.P"
perkDoctorJournalsRank2Desc,"Stitch "
perkDoctorJournalsRank3Desc,"Prescribe"
perkDoctorJournalsRank4Desc,"Bandage"
perkDoctorJournalsRank5Desc,"Amputate"

perkSurgeonsBooksRank1Desc,"Dead"
perkSurgeonsBooksRank2Desc,"Clear"
perkSurgeonsBooksRank3Desc,"Resuscitate"
perkSurgeonsBooksRank4Desc,"Mouth To Mouth"
perkSurgeonsBooksRank5Desc,"De Fib"

BigBoomBoomSkillMagazine,"Big Boom Boom"
BigBoomBoomSkillMagazineDesc,"Crafting Explosives\nImproves Grenades & Rockets crafting skill.\n\nBlow things to smithereens."
craftingBigBoomBoom,"Big Boom Boom"
craftingBigBoomBoomName,"Big Boom Boom"
craftingBigBoomBoomDesc,"Reading [DECEA3]Big Boom Boom[-] enables you to craft Grenades & Rockets."
craftingBigBoomBoomLongDesc,"Long Desc"

perkBoomBoomRank1Desc,"Baby Bomb"
perkBoomBoomRank2Desc,"Big Brother Bomb"
perkBoomBoomRank3Desc,"Big Sister Bomb"
perkBoomBoomRank4Desc,"Big Daddy Bomb"
perkBoomBoomRank5Desc,"Big Mumma Bomb"

ammoEft54539,"5.45×39mm - PS"
ammoEft54539Desc,"5.45×39 Ball Ammo.\nMedium caliber ammo with good performance. Good damage and penetration. Ineffective against armored zombies.\n\nStacksize: 350\nCan penetrate a block of up to 750 hitpoints."
ammoEft54539AP,"5.45×39mm - BS"
ammoEft54539APDesc,"5.45×39 Armor Piercing Ammo.\nHigh penetration," ensuring you break through all but the highest level armors.\n\nStacksize: 350\nCan penetrate a block of up to 1500 hitpoints."
ammoEft54539HP,"5.45×39mm - HP"
ammoEft54539HPDesc,"5.45×39 Hollow Point Ammo\nVery high damage against unarmored targets but struggles," when used against armored zombies.\n\nStacksize: 350"
ammoEft55645NATO,"5.56×45mm - M855"
ammoEft55645NATODesc,"5.56×45 Ball Ammo.\nMedium caliber ammo with good performance. Good damage and penetration. Ineffective against armored zombies.\n\nStacksize: 300\nCan penetrate a block of up to 750 hitpoints."
ammoEft55645NATOAP,"5.56×45mm - SSA AP"
ammoEft55645NATOAPDesc,"5.56×45 Armor Piercing Ammo.\nHigh penetration," ensuring you break through all but the highest level armors.\n\nStacksize: 300\nCan penetrate a block of up to 1500 hitpoints."
ammoEft55645NATOHP,"5.56×45mm - HP"
ammoEft55645NATOHPDesc,"5.56×45 Hollow Point Ammo\nVery high damage against unarmored targets but struggles," when used against armored zombies.\n\nStacksize: 300"
ammoEft300blk,".300 blk - BCP FMJ"
ammoEft300blkDesc,".300 blackout Ball Ammo.\nMedium caliber ammo with good performance. Good damage and penetration. Ineffective against armored zombies.\n\nStacksize: 350\nCan penetrate a block of up to 750 hitpoints."
ammoEft300blkAP,".300 blk - AP"
ammoEft300blkAPDesc,".300 blackout Armor Piercing Ammo.\nHigh penetration," ensuring you break through all but the highest level armors.\n\nStacksize: 350\nCan penetrate a block of up to 1500 hitpoints."
ammoEft300blkHP,".300 blk - Whisper"
ammoEft300blkHPDesc,".300 blackout Hollow Point Ammo\nVery high damage against unarmored targets but struggles," when used against armored zombies.\n\nStacksize: 350"
ammoEft76239,"7.62×39mm - FMJ"
ammoEft76239Desc,"7.62×39 Ball Ammo.\nMedium caliber ammo with good performance. Good damage and penetration. Ineffective against armored zombies.\n\nStacksize: 300\nCan penetrate a block of up to 750 hitpoints."
ammoEft76239AP,"7.62×39mm - MAI AP"
ammoEft76239APDesc,"7.62×39 Armor Piercing Ammo.\nHigh penetration," ensuring you break through all but the highest level armors.\n\nStacksize: 300\nCan penetrate a block of up to 1500 hitpoints."
ammoEft76239HP,"7.62×39mm - HP"
ammoEft76239HPDesc,"7.62×39 Hollow Point Ammo\nVery high damage against unarmored targets but struggles," when used against armored zombies.\n\nStacksize: 300"
ammoEft939,"9×39mm - SP-5"
ammoEft939Desc,"9×39 Ball Ammo.\nMedium caliber ammo with good performance. Good damage and penetration. Ineffective against armored zombies.\n\nStacksize: 250\nCan penetrate a block of up to 750 hitpoints."
ammoEft939AP,"9×39mm - BP"
ammoEft939APDesc,"9×39 Armor Piercing Ammo.\nHigh penetration," ensuring you break through all but the highest level armors.\n\nStacksize: 250\nCan penetrate a block of up to 1500 hitpoints."
ammoEft939HP,"9×39mm - FMJ"
ammoEft939HPDesc,"9×39 Hollow Point Ammo\nVery high damage against unarmored targets but struggles," when used against armored zombies.\n\nStacksize: 250"
ammoEft76251NATO,"7.62×51mm - BCP FMJ"
